url,uuid
https://khanacademy.org/math/8th-engage-ny/engage-8th-module-4/8th-module-4-topic-a/v/solving-equations-with-the-distributive-property-2,1b693c227d0648c3bbad54ce086faa69
https://khanacademy.org/math/8th-engage-ny/engage-8th-module-4/8th-module-4-topic-a/v/solving-equations-with-the-distributive-property-2,e6fce63ff8214363884b9edf91f938fc
https://khanacademy.org/math/8th-engage-ny/engage-8th-module-4/8th-module-4-topic-a/v/solving-equations-with-the-distributive-property-2,1b3e263bc1a341fc87731a76c05ccc0b
https://khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-7th-evaluating-expressions-word-problems/v/evaluating-expressions-3-exercise?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJACxIIVXNlckRhdGEiHWthaWRfNzk5MDk3ODc5MTk1MDIxNzMwNTMyNzU5DAsSCEZlZWRiYWNrGICAgICArpkKDA&qa_expand_type=answer,a8c2a6a380084a54b47a49fbfe7296e3
https://khanacademy.org/math/arithmetic-home/negative-numbers/add-sub-neg-number-line/e/understanding-addition-and-subtraction-on-the-number-line,4b3433d1a308464ca636f10c1fbccfdf
https://khanacademy.org/math/arithmetic-home/negative-numbers/add-sub-neg-number-line/e/understanding-addition-and-subtraction-on-the-number-line,16be6a26e68c4ba995f91c19f48d9164
https://khanacademy.org/math/arithmetic-home/negative-numbers/add-sub-neg-number-line/e/understanding-addition-and-subtraction-on-the-number-line,b8029e83770c4373b51e9546ec58cd81
https://khanacademy.org/math/arithmetic-home/negative-numbers/add-sub-neg-number-line/e/understanding-addition-and-subtraction-on-the-number-line,eb74627d7cf3407cb426ef93aeaf46f3
https://khanacademy.org/math/multivariable-calculus/integrating-multivariable-functions/line-integrals-for-scalar-functions-articles/a/arc-length?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJACxIIVXNlckRhdGEiHWthaWRfMzA2NTQ2NTMxMzMxNjMwNTg4NTU2MDI0DAsSCEZlZWRiYWNrGICAgICg_YkKDA&qa_expand_type=answer,7ffb493a5887470e9838c9e29599a496
https://khanacademy.org/math/multivariable-calculus/integrating-multivariable-functions/line-integrals-for-scalar-functions-articles/a/arc-length?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJACxIIVXNlckRhdGEiHWthaWRfMzA2NTQ2NTMxMzMxNjMwNTg4NTU2MDI0DAsSCEZlZWRiYWNrGICAgICg_YkKDA&qa_expand_type=answer,8f77eaac440749fcb69e343f589421c0
https://khanacademy.org/math/multivariable-calculus/integrating-multivariable-functions/line-integrals-for-scalar-functions-articles/a/arc-length?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJACxIIVXNlckRhdGEiHWthaWRfMzA2NTQ2NTMxMzMxNjMwNTg4NTU2MDI0DAsSCEZlZWRiYWNrGICAgICg_YkKDA&qa_expand_type=answer,1bd4d8ed7e6d409db2fdb2b32a3d648c
https://khanacademy.org/math/multivariable-calculus/integrating-multivariable-functions/line-integrals-for-scalar-functions-articles/a/arc-length?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJACxIIVXNlckRhdGEiHWthaWRfMzA2NTQ2NTMxMzMxNjMwNTg4NTU2MDI0DAsSCEZlZWRiYWNrGICAgICg_YkKDA&qa_expand_type=answer,8a57398696354a949000929a9a982976
https://khanacademy.org/math/math3/x5549cc1686316ba5:factorization/x5549cc1686316ba5:geo-series/v/deriving-formula-for-sum-of-finite-geometric-series,7e8dacef9f6148bd9c24e98e3156b075
https://khanacademy.org/math/math3/x5549cc1686316ba5:factorization/x5549cc1686316ba5:geo-series/v/deriving-formula-for-sum-of-finite-geometric-series,c62cae1d1758449c8c53395c5f060f84
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,a1568031e9854adda2172ac0c4311129
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,dc5540267c4445079c71491585eefbc0
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,947c214c13d943ddb0b9106ddc275a55
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,63844b94677c461ea4eb868b96d482c1
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,55b66c41c67847b186a53df68abe3b8b
https://khanacademy.org/math/geometry/hs-geo-analytic-geometry/hs-geo-distance-and-midpoints/e/distance_formula,2cbc0cb07d7846d29cef33f57fef1c2f
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,a521c7af761d4c8cb17c161aad5d361e
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,9b1ced27ba7f4e4e9a2199be783c65ea
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,aab974ad96734c1f80f28f694db2f2c9
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,77a3626d85b74ae2931ab8732bed3889
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,cee085e114104c01bb07ab303e6dd093
https://khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain?qa_expand_key=ag5zfmtoYW4tYWNhZGVteXJBCxIIVXNlckRhdGEiHmthaWRfMTcwNzMyNDUzODczNDc1NTM1OTkyNjkzNwwLEghGZWVkYmFjaxiAgOOt2LL0CAw&qa_expand_type=question,6613a4f0f89342aba1f8b5d83166935d
